embed_0,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9
0.01696172170341015,0.013013469986617565,0.0134836221113801,-0.044970717281103134,0.009196991100907326,0.013579186983406544,-0.005817528814077377,-0.011044243350625038,-0.008457362651824951,0.025441359728574753
0.011959552764892578,-0.06641112267971039,-0.016925251111388206,-0.059412144124507904,0.01316910982131958,0.04979206249117851,-0.014937150292098522,0.08070673793554306,-0.0874514952301979,-0.08933430910110474
0.0024037505500018597,0.008198129944503307,0.009317466989159584,0.011478849686682224,-0.017518172040581703,-0.01180441677570343,-0.02204788848757744,0.010714192874729633,-0.020282382145524025,0.014189218170940876
0.018895281478762627,0.007384174037724733,-0.0010346417548134923,0.0029175118543207645,0.0067038219422101974,-0.01611960120499134,0.0037998652551323175,-0.0019732678774744272,-0.0019782395102083683,0.018158389255404472
0.018050245940685272,0.04178192839026451,-0.02453983761370182,0.043640896677970886,-0.0020021931268274784,0.011808252893388271,0.018155615776777267,-0.02857833541929722,-0.009822389110922813,0.026169095188379288
0.001751369796693325,-0.0028982532676309347,-0.0002092378999805078,-0.005901525262743235,-0.00021305191330611706,0.0013136784546077251,0.0022852581460028887,0.0017189162317663431,-0.002979403594508767,-0.0030519491992890835
-0.0022531021386384964,-0.0010350762167945504,-0.013483929447829723,-0.001193057163618505,0.010577722452580929,-0.0061408113688230515,-0.002449711784720421,0.006577413994818926,-0.0038042261730879545,0.009850763715803623
0.05150476098060608,0.015574556775391102,0.021336669102311134,0.06305533647537231,-0.004804557655006647,-0.012012745253741741,-0.014463176019489765,0.010689760558307171,0.00656378036364913,-0.006324562709778547
0.07475243508815765,-0.005452629178762436,0.002730727195739746,0.061636149883270264,-0.004799623042345047,-0.02073824219405651,0.025683974847197533,-0.017130300402641296,-0.003627244383096695,-0.04425785690546036
0.00013223911810200661,-0.0008889138698577881,0.016266772523522377,0.030074261128902435,-0.008168733678758144,-0.019618336111307144,-0.01623178832232952,-0.026288939639925957,0.030878255143761635,-0.005577102303504944
-0.0014594367239624262,0.008173977956175804,0.00293688359670341,-0.001191121875308454,-0.010091779753565788,-0.0025384367909282446,-0.0009592683054506779,-0.00048042493290267885,0.0016879492904990911,-0.004980456084012985
-0.007877021096646786,-0.0072154453955590725,-0.02176816202700138,0.005631038453429937,-0.016588974744081497,0.0018347777659073472,0.0030544118490070105,-0.004291752353310585,-0.01191804837435484,0.008918016217648983
0.011156938970088959,0.024803977459669113,0.003783168038353324,0.0015408595791086555,-0.01016597542911768,0.0048796627670526505,-0.006585119292140007,0.03041914850473404,-0.02918252721428871,-0.013385293073952198
0.0051730782724916935,0.0029412531293928623,-0.00041657767724245787,-0.010474367998540401,-0.008639712817966938,-0.0029058903455734253,0.006648978218436241,0.013156778179109097,0.01518579013645649,0.01890340819954872
0.01091128308326006,0.019046267494559288,-0.0005793653544969857,0.0037625045515596867,0.007165598217397928,0.03313050791621208,0.011432250961661339,0.024695757776498795,-0.004283721558749676,0.017574626952409744
0.016584299504756927,0.021524205803871155,0.013102087192237377,0.02252649888396263,0.039782553911209106,-0.01800842024385929,0.0026217608246952295,-0.011612752452492714,-0.01625317707657814,0.0020152186043560505
0.024591470137238503,0.024853864684700966,0.007718846667557955,-0.008692950941622257,-0.06061647832393646,0.07822972536087036,-0.00993692222982645,-0.0077318125404417515,0.01624334417283535,-0.03306974098086357
-0.010820659808814526,-0.01952345483005047,0.0014860322698950768,0.03212311863899231,-0.0018923468887805939,-0.044935159385204315,0.05281068757176399,-0.020747121423482895,-0.014660993590950966,0.024625077843666077
0.0036334421020001173,0.004749062471091747,0.010059147141873837,0.008348940871655941,0.0014824470272287726,-0.0014915402280166745,-0.0024169343523681164,0.006724233273416758,0.014919818378984928,0.00784910935908556
-0.02176854945719242,0.015781424939632416,-0.0022356738336384296,0.014412346296012402,0.0011808064300566912,0.014216616749763489,-0.01808413304388523,-0.007368872873485088,-0.0009798372630029917,0.0026264821644872427
-0.012423710897564888,0.005701036192476749,0.007694135420024395,0.04372036084532738,0.010822325944900513,0.0027080364525318146,0.02722851000726223,0.0055864118039608,-0.024695929139852524,-0.01258250791579485
-0.007595144212245941,0.028303319588303566,-0.018397966399788857,-0.0032325629144906998,-0.021577419713139534,-0.005754748824983835,-0.011928841471672058,-0.015236842446029186,-0.00030377134680747986,0.01716248132288456
0.005189522169530392,-0.0011806030524894595,-0.0067387535236775875,-0.005016040056943893,0.0010315892286598682,-0.0036010078620165586,-0.0012701882515102625,-0.0052916621789336205,0.007794613484293222,-0.003252388210967183
-0.006089874543249607,0.017365053296089172,0.01862635277211666,0.014070525765419006,0.006219365168362856,-0.0046446858905255795,-0.015436723828315735,0.024039920419454575,-0.0057200295850634575,-0.010807976126670837
-0.017480090260505676,0.024348139762878418,-0.031822092831134796,0.010665343143045902,-0.012437954545021057,0.0069516850635409355,0.019423076882958412,0.07208213955163956,0.025573184713721275,-0.023327304050326347
-0.013187139295041561,0.00835352297872305,0.014504334889352322,0.0006626576068811119,0.005903235170990229,0.0031813920941203833,0.000785080948844552,0.005129989702254534,-0.008302983827888966,-0.0038337951991707087
-0.0003809221088886261,0.005247694905847311,-0.01761591248214245,-0.008545737713575363,0.009564118459820747,0.017900874838232994,-0.008982962928712368,-0.00017481792019680142,0.010790755972266197,-0.013316821306943893
-0.008803386241197586,0.017391910776495934,0.022942861542105675,0.025477804243564606,-0.023897603154182434,0.001417446183040738,0.03523867577314377,0.0057912059128284454,-0.019524669274687767,0.0071954382583498955
0.00419654231518507,-0.0006700913654640317,0.0007906345999799669,0.003408130258321762,0.0005440540844574571,0.004364730324596167,-0.004108803812414408,0.00430783536285162,-0.0012434266973286867,0.00013626361032947898
-0.008363396860659122,-0.009333097375929356,-0.00857316143810749,0.0022309059277176857,0.004820607136934996,-0.004875273443758488,0.010924816131591797,-0.013079334981739521,-0.005358142778277397,0.00440471526235342
-0.0012614207807928324,0.002565450733527541,0.007915821857750416,0.0020371046848595142,-0.0025121779181063175,-0.01108887605369091,0.0021823616698384285,-0.011860494501888752,0.008567174896597862,-0.006239439360797405
0.0037465994246304035,-0.0014340629568323493,-0.010138852521777153,-0.02380354516208172,0.007048444356769323,-0.005092432256788015,0.005799169652163982,0.0027373419143259525,0.016920052468776703,0.012830683961510658
-0.009022082202136517,-0.029770463705062866,-0.03424210473895073,0.024697571992874146,0.0014545359881594777,-0.006685951258987188,-0.0006131198606453836,-0.0014487640000879765,-0.02126544713973999,8.508656173944473e-05
0.09070759266614914,0.027934929355978966,-0.04695788025856018,0.06572244316339493,0.0521431639790535,0.028833597898483276,-0.03144584968686104,0.03348299860954285,0.06330197304487228,0.07110942155122757
0.009323806501924992,0.00896523054689169,0.011560923419892788,-0.011816189624369144,-0.035267412662506104,0.012337923049926758,-0.0037023983895778656,-0.0034414660185575485,-0.009493844583630562,-0.00820684339851141
0.001314226072281599,0.0014860786031931639,-0.0031419210135936737,-0.0028262275736778975,-0.0023615446407347918,-0.0027403398416936398,0.009591151028871536,0.005054184701293707,0.0016085654497146606,-0.003995609935373068
0.009242557920515537,0.021389001980423927,-0.019745279103517532,-0.025068014860153198,-0.007164379581809044,0.018632754683494568,-0.006185778882354498,0.014865226112306118,0.004217768087983131,-0.0075456141494214535
0.0462028905749321,-0.010710201226174831,0.014265612699091434,0.05188742280006409,0.018806204199790955,-0.007835178636014462,-0.01022492814809084,0.019542472437024117,-0.026566769927740097,-0.014846531674265862
-0.01363370567560196,0.057571638375520706,-0.020162632688879967,0.012446780689060688,-0.02062216028571129,0.02527495287358761,0.003449012991040945,0.0257001630961895,-0.004658783785998821,0.011692317202687263
0.0007657164824195206,-0.0014073556521907449,-0.002704668091610074,-0.001816681819036603,-0.0043471865355968475,-0.0032252403907477856,0.001854794449172914,0.002081056823953986,0.0016497072065249085,0.0015845607267692685
-0.011128616519272327,-0.021181367337703705,-0.002907469170168042,-0.00629266956821084,0.02619890868663788,0.012892216444015503,0.0007747664931230247,0.012662012130022049,0.011848531663417816,-0.0007648332975804806
-0.0018867544131353498,0.02926800027489662,0.011658482253551483,-0.013117032125592232,0.0033298220951110125,-0.006573370657861233,0.008802762255072594,-0.009657368063926697,0.03569386154413223,-0.021046504378318787
0.002217333996668458,0.0013751387596130371,0.013181030750274658,0.005893386900424957,-0.018552551046013832,-0.010330152697861195,0.022403422743082047,0.00212572468444705,-0.007865123450756073,-0.05732465535402298
-0.036966096609830856,0.002747379941865802,-0.001614354900084436,-0.012955516576766968,-0.007538322359323502,-0.007741743233054876,-0.0006948027294129133,-0.004435437265783548,-0.01626097597181797,-0.002470126375555992
0.017842892557382584,-0.012455195188522339,-0.027335120365023613,-0.0024339137598872185,0.016043782234191895,-0.001820162869989872,0.003191564930602908,0.007793379481881857,0.05618671700358391,-0.014334951527416706
-0.05060252547264099,0.02092108502984047,-0.020464573055505753,-0.027105461806058884,-0.022332271561026573,0.018980691209435463,0.00031477661104872823,0.02273130789399147,-0.03951327130198479,-0.0021052516531199217
-0.003692153375595808,0.008746078237891197,0.020548062399029732,-0.0001993924379348755,-0.003446656046435237,0.040475308895111084,0.0642320066690445,0.032733254134655,-0.010369026102125645,0.013966986909508705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.021273743361234665,-0.005112914368510246,-0.0005921738920733333,-0.013071619905531406,-0.011726392433047295,0.012495535425841808,-0.001714989310130477,0.002735911402851343,0.001845163875259459,-0.00031231832690536976
0.0199840497225523,-0.009686732664704323,0.0034480539616197348,0.003918444737792015,0.011843835934996605,-0.003890839172527194,-0.01681363768875599,0.010907943360507488,-0.018249956890940666,0.00828541535884142
-0.03350215032696724,-0.014965715818107128,0.039220113307237625,0.017350392416119576,-0.019092576578259468,-0.048036932945251465,0.04502075910568237,0.012324221432209015,-0.018195820972323418,-0.0250020083039999
-0.01910005509853363,-0.013397813774645329,-0.0029852043371647596,0.009787799790501595,0.00018159548926632851,-0.03681209310889244,0.025569995865225792,-0.02109280787408352,-0.00981790293008089,0.025717398151755333
-0.003937806002795696,-0.00013899803161621094,-0.0009211825090460479,-0.0002732243447098881,-0.0004683179431594908,-0.001712585100904107,-0.0003426755138207227,-8.187898492906243e-05,-1.0276196917402558e-05,-0.0016950936987996101
0.0013623770792037249,0.026277586817741394,0.014145088382065296,0.015881653875112534,-0.005248295143246651,-0.02391148917376995,0.012568250298500061,-0.010420006699860096,-0.007948440499603748,-0.008583185262978077
0.003980651963502169,0.003049555467441678,0.004497887566685677,-0.005405760835856199,0.0007644415600225329,0.006986627820879221,-0.0032365124206990004,0.0027305029798299074,-0.008247137069702148,0.0034645560663193464
0.0009806458838284016,0.005875979550182819,-0.0030176967848092318,0.0010160820093005896,0.0015388509491458535,0.011860060505568981,0.0012106429785490036,-0.00013210554607212543,0.002346242079511285,-0.0032388230320066214
-0.009351157583296299,0.01078185997903347,0.004193263594061136,-0.0052973306737840176,0.01256208773702383,-0.018553568050265312,-0.003947023767977953,0.008460608310997486,0.003627610858529806,0.0321163572371006
-0.0014075804501771927,-0.011885053478181362,0.005725100636482239,-0.00494656665250659,0.0017907655565068126,-0.008881728164851665,0.007618678733706474,-0.00023095581855159253,0.004050755873322487,-0.010423741303384304
-0.0053503792732954025,0.001014231238514185,0.010047110728919506,-0.020151544362306595,-0.048900093883275986,0.008070847019553185,0.0024867758620530367,-0.0015335269272327423,-0.018164735287427902,-0.030786927789449692
0.00010268966434523463,0.0005234745913185179,-0.002608252689242363,0.0018480840371921659,-0.007678454741835594,0.002413105918094516,0.003524517174810171,0.0029185230378061533,-0.005590623244643211,0.0027180826291441917
-0.0236196406185627,-0.004805751144886017,-0.013476158492267132,-0.0011365445097908378,0.0016677695093676448,0.015102491714060307,-0.012783728539943695,-0.0022761414293199778,-0.01408575102686882,0.008439816534519196
-0.003148274263367057,0.001471209921874106,-0.017087534070014954,0.0020680022425949574,0.0004946135450154543,0.005893966183066368,-0.0042363181710243225,0.0012818181421607733,-0.0009618301410228014,-0.00144089269451797
0.02199745737016201,0.00219033588655293,0.03875147923827171,-0.0033620845060795546,-0.02991429530084133,0.02072962559759617,-0.05315188691020012,0.036155588924884796,0.003487261710688472,-0.009848328307271004
0.014641865156590939,-0.023860439658164978,-0.0001604109420441091,0.028310226276516914,-0.04748285561800003,0.006781603675335646,-0.013792366720736027,0.011675940826535225,-1.569930464029312e-05,0.012741928920149803
0.018009327352046967,-0.011981887742877007,0.01729804277420044,-0.008734481409192085,-0.0023721850011497736,0.005056532099843025,0.006130642723292112,0.02241331711411476,0.013271655887365341,-0.011732209473848343
-0.022363727912306786,0.007158611435443163,0.018371768295764923,0.009713655337691307,0.012650039047002792,-0.0018453692318871617,-0.00721086235716939,-0.011452354490756989,0.00265464442782104,0.008071423508226871
-0.024021930992603302,0.007525808643549681,-0.0006644021486863494,-0.003804169362410903,0.015566072426736355,-0.006800226401537657,0.025078486651182175,0.023727159947156906,0.0042684078216552734,-0.0005617864080704749
0.020641779527068138,-0.016309604048728943,-0.005356530658900738,-0.012085622176527977,-0.0077042230404913425,-0.0013493634760379791,0.04710276052355766,-0.012085930444300175,0.014323013834655285,0.016383102163672447
0.003820180892944336,0.004217707552015781,-0.002839666558429599,-1.0751696208899375e-05,-0.006646338384598494,-0.001494043506681919,0.002444574376568198,0.0023140169214457273,-0.0035270252265036106,0.0018783783307299018
0.00902471598237753,0.014793634414672852,0.013740324415266514,-0.01717190258204937,0.007306403946131468,-0.008032763376832008,0.02013092301785946,0.006172377150505781,-0.03232644125819206,0.004533594939857721
-0.012471779249608517,0.0027253474108874798,-0.0038338054437190294,0.0028041312471032143,0.0009778906824067235,0.006528344005346298,-0.004778741858899593,0.0025177260395139456,0.008259208872914314,-0.0011970050400123
-0.016177281737327576,0.004145226441323757,0.0008801892399787903,-0.0017509493045508862,-0.0023785463999956846,-0.005387390032410622,0.006438131909817457,-0.004085122141987085,0.0023581176064908504,0.0014749065740033984
-0.001154957339167595,-0.011834717355668545,-0.030577801167964935,-0.004851559177041054,-0.02185858227312565,-0.01591384969651699,0.017453370615839958,0.009725634939968586,0.03157592937350273,0.007024248596280813
0.004761935211718082,0.0028653086628764868,-0.0015031816437840462,0.003764026565477252,-0.005265733692795038,-0.001115713152103126,0.0021917582489550114,0.0024617486633360386,0.0028838100843131542,-0.0039607565850019455
0.009643511846661568,0.00432847673073411,0.005225507076829672,-0.006352970376610756,0.009215541183948517,-0.02626364678144455,0.001257553230971098,0.0038527431897819042,0.007461914326995611,0.014632996171712875
-0.0035511807072907686,-0.002643113024532795,0.002090246183797717,-0.007899449206888676,0.002008124953135848,0.0015488266944885254,0.005532209295779467,-1.2608428733074106e-05,-0.002763305325061083,0.002751696854829788
-0.022409865632653236,0.008785383775830269,0.010399610735476017,0.006574603263288736,0.02112583816051483,0.03258199617266655,0.0013002107152715325,0.025762304663658142,-0.00956710148602724,-0.0037673998158425093
0.004271216224879026,0.005274858791381121,0.016421452164649963,0.002704845741391182,-0.012233463115990162,-0.020309431478381157,0.004785578697919846,-0.004855435807257891,0.019702063873410225,-0.016626890748739243
0.017072761431336403,-0.0067291553132236,-0.02325974963605404,0.030773896723985672,0.0018303083488717675,-0.03225104138255119,-0.014160712249577045,0.01794375479221344,0.009188116528093815,0.010062877088785172
0.017185349017381668,0.004082116764038801,0.041592471301555634,0.0199775081127882,0.005454710219055414,0.02150105871260166,-0.005748035851866007,0.03432222455739975,-0.018443414941430092,0.006514925509691238
-0.08135534822940826,-0.042920202016830444,0.04254911094903946,0.03239994868636131,0.050123993307352066,-0.0980493426322937,0.044239044189453125,-0.014217766001820564,0.026508962735533714,0.001260092481970787
-0.018695000559091568,0.0067465640604496,0.008147341199219227,0.013756017200648785,-0.01655118353664875,-0.015226992778480053,0.017334898933768272,0.007847490720450878,-0.010646943934261799,-0.006210992578417063
-0.017149271443486214,-0.04452748969197273,0.008979094214737415,-0.016437292098999023,0.0205307025462389,0.005963396746665239,-0.009778399951756,-0.012336635030806065,0.05159950256347656,0.002765512093901634
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00671250419691205,0.006707349792122841,-0.0009303007973358035,-0.02860945090651512,-0.023529162630438805,0.01093175821006298,-0.005302132572978735,-0.01577010191977024,-0.00035546967410482466,-0.0008864036644808948
-0.01878064125776291,0.0038931246381253004,-0.0024880950804799795,-0.021811723709106445,0.044456642121076584,0.002519987290725112,0.017312631011009216,-0.00830420944839716,-0.019062353298068047,-0.005035152658820152
0.00987789873033762,-0.004286227282136679,-0.0051146019250154495,-0.009008843451738358,0.008466735482215881,-0.006184810306876898,-0.0052770101465284824,0.006657952442765236,0.003817146411165595,-0.0008986004977487028
-0.0017877455102279782,-0.022373661398887634,0.006885770242661238,-0.0017015590565279126,-0.055072635412216187,0.011270616203546524,0.004189236089587212,0.03538714721798897,-0.016000963747501373,-0.012091176584362984
0.08379141986370087,0.019540131092071533,0.004007911309599876,0.05795628949999809,-0.003350691869854927,-0.03758375346660614,0.06711427867412567,0.03551055118441582,-0.08504043519496918,-0.039181552827358246
-0.0006646327674388885,-0.016142848879098892,-0.003944097086787224,0.002988107968121767,-0.014895440079271793,0.025234295055270195,-0.00587945943698287,-0.01302237156778574,-0.010659346356987953,-0.0014283816562965512
-0.04219409450888634,-0.006225306540727615,-0.027020612731575966,0.012754201889038086,-0.027655620127916336,0.007165941409766674,0.026903757825493813,0.027480678632855415,-0.008848716504871845,0.03063913807272911
0.006154579576104879,0.005246835760772228,0.007068062201142311,0.006567923817783594,0.0020176416728645563,-0.010364707559347153,-0.0016074615996330976,0.009963053278625011,0.0075228167697787285,0.0023886666167527437
-0.0032286052592098713,-0.007757467683404684,0.0012258734786882997,0.0010699862614274025,0.00754671823233366,-0.004413379356265068,0.009358379989862442,0.00067706941626966,0.001003122772090137,0.002443285658955574
-0.05731577426195145,0.040872953832149506,-0.0013329952489584684,0.021074499934911728,-0.018594631925225258,-0.0060132653452456,0.022722862660884857,0.029129644855856895,-0.04433966428041458,-0.02786797657608986
-0.0005934894434176385,-0.007916141301393509,0.005254450719803572,-0.0002890032483264804,-0.0005239873426035047,0.0061120097525417805,-0.00200674613006413,0.0019536109175533056,-0.0005289611872285604,0.014029297046363354
0.03166874125599861,-0.007103385869413614,0.037858638912439346,0.020281335338950157,0.024513179436326027,-0.005794049706310034,-0.012235869653522968,-0.02189582772552967,-0.0004132102767471224,0.03359537944197655
-0.008392347022891045,0.06101665645837784,0.055609703063964844,0.04124942794442177,0.04029995948076248,-0.02516292780637741,0.07235376536846161,-0.06266196072101593,0.013525759801268578,-0.02822766825556755
0.005337171722203493,-0.0039686355739831924,-0.0008241618634201586,0.009240464307367802,0.004070347175002098,-0.00476307887583971,-0.007244620937854052,0.0005289781256578863,0.008390258997678757,0.00586908170953393
-0.008010555058717728,-0.02067628502845764,-0.0060552130453288555,0.007056095637381077,-0.004428311716765165,-0.0051385886035859585,-0.011987940408289433,-0.01088254339993,-0.012111136689782143,0.005935629829764366
-0.0024588783271610737,0.009975957684218884,-0.0031881597824394703,0.019979264587163925,0.004473676905035973,0.011789168231189251,0.023291155695915222,0.0014910147292539477,-0.0046045659109950066,-0.0050812638364732265
0.0031070513650774956,-0.03906899318099022,0.012240076437592506,-0.0017683705082163215,-0.0023785317316651344,0.003149450058117509,-0.016532206907868385,-0.024704797193408012,0.024207094684243202,0.01716158539056778
-0.009829984977841377,0.0006315085920505226,0.019382135942578316,0.00849422812461853,0.010337631218135357,-0.0199546217918396,-0.0011199354194104671,0.0011193898972123861,0.008296884596347809,0.0015880947466939688
0.0427316315472126,-0.019289745017886162,-0.004215769469738007,0.055175766348838806,-0.04489399865269661,-0.034703634679317474,0.0905701071023941,0.10389189422130585,-0.009113874286413193,-0.0678015723824501
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004862953210249543,-0.006394400727003813,-0.01890631765127182,-0.0071158381178975105,-0.007926752790808678,-0.0073937405832111835,-0.019173739477992058,-0.0027322880923748016,0.022506779059767723,-0.004833955783396959
0.020688245072960854,0.01954379305243492,0.012712998315691948,0.012987151741981506,-0.012990887276828289,0.02858891151845455,-0.006225281860679388,0.023675231263041496,-0.012484237551689148,0.019343296065926552
0.004076879005879164,-0.003190360264852643,0.007903813384473324,0.0010600762907415628,-0.007769114337861538,0.012961876578629017,-0.023730197921395302,0.018928568810224533,-0.009153474122285843,-0.010134113021194935
0.03055325150489807,0.0071275741793215275,-0.04177463427186012,-0.009963330812752247,-0.04417262226343155,-0.02998957969248295,0.00955398939549923,-0.020134760066866875,0.01400242280215025,-0.042849402874708176
0.00367156695574522,0.003650665981695056,-0.0009722126997075975,0.00022436627477873117,0.0011122709838673472,0.006795007735490799,-0.0011072679189965129,0.0016737807309255004,0.004794178064912558,0.00246306206099689
-0.023900087922811508,-0.007731969002634287,-0.01745762676000595,-0.009537100791931152,-0.01525740884244442,-0.01983332820236683,-0.004298960790038109,-0.001963326008990407,-0.0248038861900568,-0.00034833652898669243
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01652134582400322,-0.009823528118431568,-0.013670862652361393,0.006560125388205051,-0.009764627553522587,0.034957390278577805,-0.0059727770276367664,0.0010563035029917955,-0.010681797750294209,-0.002556618768721819
0.002669388195499778,-0.041411008685827255,0.0038820526096969843,-0.0037692857440561056,0.03666078671813011,0.02642424777150154,0.029321657493710518,-0.010927633382380009,0.012596586719155312,0.01521927211433649
0.005392363294959068,-0.0056719728745520115,-0.0019715442322194576,0.0036578369326889515,0.001656074426136911,0.0065161180682480335,0.003422493115067482,-0.004009186290204525,0.008217445574700832,0.008243102580308914
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.006792604457587004,-0.00016716998652555048,-0.0027868933975696564,0.005667967721819878,0.015610165894031525,-0.001922723138704896,0.001825978048145771,-0.02310248650610447,0.01480543240904808,0.005069497507065535
0.027418572455644608,-0.000991558888927102,-0.005935960449278355,-0.014560377225279808,0.017096804454922676,-0.007826065644621849,0.013969674706459045,-0.012570015154778957,0.00435683224350214,-0.008806952275335789
0.045355722308158875,-0.029382511973381042,-0.005038318689912558,-0.023212870582938194,0.015537616796791553,-0.021535001695156097,0.013700895011425018,0.0694778636097908,0.06594646722078323,-0.004910698626190424
0.0007416115840896964,0.0028648553416132927,-0.0009620357304811478,0.008875643834471703,0.004386738874018192,-0.008058779872953892,0.0009049571817740798,0.01477190013974905,0.0018058533314615488,0.0036428815219551325
-0.019948018714785576,0.003977454267442226,0.02771514654159546,-0.012288853526115417,-0.0027609807439148426,-0.02306363172829151,0.0007369784289039671,0.007395103108137846,0.0008879607194103301,0.015300235711038113
-0.01073404774069786,0.004567914176732302,0.0027454968076199293,-0.008952105417847633,0.009038487449288368,-0.009761817753314972,-0.009696470573544502,-0.004106330685317516,0.003272690111771226,-0.002509634243324399
0.029462266713380814,0.04817216470837593,0.07246073335409164,-0.006738507654517889,0.003884518053382635,0.0706678256392479,-0.021056700497865677,-0.020144427195191383,-0.07176115363836288,0.0060711028054356575
-0.005525317974388599,0.01375427097082138,-0.004161402583122253,0.0003549767134245485,-0.0032280515879392624,0.01222266722470522,-0.007463740650564432,0.0068930406123399734,-0.006884637754410505,0.003009973093867302
0.003846101462841034,-0.0018889365019276738,0.0006355145014822483,0.0013849090319126844,0.0016773961251601577,-0.005241711158305407,0.007247202564030886,0.0021647941321134567,0.0012813035864382982,0.0017732874257490039
0.0085892453789711,0.005753259640187025,0.008589982986450195,0.0012580554466694593,-0.025286510586738586,0.008341207168996334,-0.001740429550409317,0.00567865464836359,0.013387678191065788,-0.010545645840466022
0.004615267273038626,0.00042087846668437123,-0.0055536506697535515,-0.019279081374406815,0.01460855919867754,-0.015826430171728134,0.0030213631689548492,-0.02536822482943535,-0.015862124040722847,-0.02754245698451996
-0.01076469011604786,0.0131301861256361,-0.019176922738552094,-0.014964723959565163,0.006199931725859642,-0.0021655953023582697,0.00017028664296958596,0.0045511494390666485,-0.01250024139881134,0.00828866008669138
